PID,BlockName,ReactionTime,ReactionTimeLog,Feature,ElemNum,SpatialPattern,IsCorrect,TrialNum,TargetRegion,CenterOrPeriph,Target2CenterDis
3,Shape_768_Gridded,4364.5,3.639934498,Shape,768,Gridded,yes,10,5,Periphery,0.581193923
3,Shape_768_Gridded,5522.3,3.742119996,Shape,768,Gridded,yes,3,2,Center,0.267027626
3,Shape_768_Gridded,70099.8,4.845716779,Shape,768,Gridded,yes,14,7,Periphery,0.588438326
3,Shape_768_Gridded,1014.5999999999999,3.006294858,Shape,768,Gridded,yes,1,1,Center,0.029041969
3,Shape_768_Gridded,15910.5,4.201683828,Shape,768,Gridded,yes,12,6,Periphery,0.528866018
3,Length_192_Random,12953.6,4.112390482,Length,192,Random,yes,10,2,Center,0.20876920902548038
3,Length_192_Random,1441.2,3.158724253,Length,192,Random,yes,15,4,Center,0.10872112622361935
3,Length_192_Random,1386.3000000000002,3.141857223,Length,192,Random,yes,4,8,Periphery,0.30229922
3,Length_192_Random,26164,4.41770414,Length,192,Random,yes,16,8,Periphery,0.5280640390860657
3,Length_192_Random,2461.7,3.391235126,Length,192,Random,yes,14,1,Center,0.13415930160458758
3,Length_192_Random,2855.4,3.455666955,Length,192,Random,yes,6,6,Periphery,0.6985904578219351
3,Length_192_Random,3768.1,3.57612242,Length,192,Random,yes,5,6,Periphery,0.726340811
3,Length_192_Random,2962.7,3.471687677,Length,192,Random,yes,3,1,Center,0.2666393975894183
3,Length_192_Random,5509,3.741072772,Length,192,Random,yes,11,4,Center,0.20761138312732838
3,Length_192_Random,3276.8,3.515449935,Length,192,Random,yes,1,7,Periphery,0.5448225596251761
3,Length_192_Random,2141.1,3.330636951,Length,192,Random,yes,9,3,Center,0.009974356
3,Length_192_Random,2862.8999999999996,3.456806179,Length,192,Random,yes,2,7,Periphery,0.38926349119618986
3,Length_192_Random,2236.9,3.34964657,Length,192,Random,yes,8,5,Periphery,0.41665829464383175
3,Length_192_Random,2634.7,3.420731171,Length,192,Random,yes,12,2,Center,0.10201519317352092
3,Length_192_Random,1159.5,3.064270753,Length,192,Random,yes,13,3,Center,0.19531077828264756
3,Length_192_Random,4720.3,3.673969601,Length,192,Random,yes,7,5,Periphery,0.4572588204527786
3,Hue_768_Gridded,519.1,2.715251029,Hue,768,Gridded,yes,8,4,Center,0.064606771
3,Hue_768_Gridded,682.9,2.834357113,Hue,768,Gridded,yes,11,6,Periphery,0.649854591
3,Hue_768_Gridded,534.9000000000001,2.728272598,Hue,768,Gridded,yes,12,6,Periphery,0.586234564
3,Hue_768_Gridded,538,2.730782276,Hue,768,Gridded,yes,13,7,Periphery,0.791220559
3,Hue_768_Gridded,540.1,2.732474177,Hue,768,Gridded,yes,2,1,Center,0.105328546
3,Hue_768_Gridded,452.5,2.655618584,Hue,768,Gridded,yes,4,2,Center,0.267027626
3,Hue_768_Gridded,456,2.658964843,Hue,768,Gridded,yes,3,2,Center,0.267027626
3,Hue_768_Gridded,455.29999999999995,2.65829765,Hue,768,Gridded,yes,7,4,Center,0.26605641
3,Hue_768_Gridded,443.2,2.646599752,Hue,768,Gridded,yes,15,8,Periphery,0.528866018
3,Hue_768_Gridded,376.3,2.575534218,Hue,768,Gridded,yes,16,8,Periphery,0.576528246
3,Hue_768_Gridded,467.4,2.669688708,Hue,768,Gridded,yes,5,3,Center,0.105328546
3,Hue_768_Gridded,519.2,2.715334684,Hue,768,Gridded,yes,14,7,Periphery,0.493713477
3,Hue_768_Gridded,600.8,2.778729924,Hue,768,Gridded,yes,9,5,Periphery,0.791220559
3,Hue_768_Gridded,617.1,2.790355546,Hue,768,Gridded,yes,10,5,Periphery,0.325429089
3,Hue_768_Gridded,773.7,2.888572597,Hue,768,Gridded,yes,6,3,Center,0.195813492
3,Hue_768_Gridded,538.4,2.731105051,Hue,768,Gridded,yes,1,1,Center,0.228247167
3,Length_48_Random,927.5,2.967313918,Length,48,Random,yes,4,1,Center,0.15785904246480728
3,Length_48_Random,1278.4,3.106666762,Length,48,Random,yes,10,5,Periphery,0.6829877289186748
3,Length_48_Random,954.8,2.97991241,Length,48,Random,yes,12,3,Center,0.17793985519851588
3,Length_48_Random,644.3,2.809088131,Length,48,Random,yes,14,5,Periphery,0.5574763855710713
3,Length_48_Random,945.1,2.975477763,Length,48,Random,yes,3,8,Periphery,0.3115173970551363
3,Length_48_Random,1981.6000000000001,3.297015994,Length,48,Random,yes,6,6,Periphery,0.5737865815946075
3,Length_48_Random,2868.3,3.457624573,Length,48,Random,yes,7,7,Periphery,0.525780533
3,Length_48_Random,1830.8,3.262640904,Length,48,Random,yes,8,7,Periphery,0.36062881216978976
3,Length_48_Random,932.4,2.969602265,Length,48,Random,yes,1,8,Periphery,0.40222398167518675
3,Length_48_Random,944.4,2.975155978,Length,48,Random,yes,5,2,Center,0.19090741443353942
3,Length_48_Random,3192.5,3.504130906,Length,48,Random,yes,9,6,Periphery,0.4229169953503825
3,Length_48_Random,678.6,2.831613855,Length,48,Random,yes,2,3,Center,0.18441224197930262
3,Length_48_Random,762.5999999999999,2.882296801,Length,48,Random,yes,16,2,Center,0.19196470041914615
3,Length_48_Random,718.8,2.856608068,Length,48,Random,yes,15,4,Center,0.155132279
3,Length_48_Random,646.2,2.810366954,Length,48,Random,yes,11,1,Center,0.195102412
3,Length_768_Random,9437.900000000001,3.974875371,Length,768,Random,yes,8,8,Periphery,0.41959169888871667
3,Length_768_Random,18559,4.268554572,Length,768,Random,yes,12,5,Periphery,0.6245656049518726
3,Length_768_Random,9920.199999999999,3.996520428,Length,768,Random,yes,4,5,Periphery,0.43398187148378664
3,Length_768_Random,12793.699999999999,4.106996163,Length,768,Random,yes,13,3,Center,0.19662379628232665
3,Length_768_Random,1047.4,3.02011257,Length,768,Random,yes,1,1,Center,0.15093980517626263
3,Length_768_Random,4273,3.630732893,Length,768,Random,yes,11,8,Periphery,0.5977528423858308
3,Length_768_Random,3005.3999999999996,3.477902282,Length,768,Random,yes,15,2,Center,0.020086799884765718
3,Length_768_Random,754.1999999999999,2.877486528,Length,768,Random,yes,3,1,Center,0.19151950939953827
3,Length_768_Random,53908.6,4.731658053,Length,768,Random,yes,6,7,Periphery,0.5109149447092456
3,Length_768_Random,4154.6,3.618529217,Length,768,Random,yes,14,3,Center,0.16740461806446005
3,Length_768_Random,4576.7,3.660552446,Length,768,Random,yes,9,4,Center,0.2540068512897407
3,Length_768_Random,11791.3,4.071561689,Length,768,Random,yes,7,6,Periphery,0.6993270531878681
3,Length_768_Random,3586.3999999999996,3.554658726,Length,768,Random,yes,2,4,Center,0.11158587313349465
3,Length_768_Random,3733.9,3.572162683,Length,768,Random,yes,10,2,Center,0.1524392494087626
3,Hue_192_Random,649.5999999999999,2.812646016,Hue,192,Random,yes,1,5,Periphery,0.4948364125186796
3,Hue_192_Random,441.2,2.644635504,Hue,192,Random,yes,10,4,Center,0.24948673522456136
3,Hue_192_Random,294.70000000000005,2.469380136,Hue,192,Random,yes,7,7,Periphery,0.45617588764993516
3,Hue_192_Random,444.40000000000003,2.64777405,Hue,192,Random,yes,13,1,Center,0.26563949582500757
3,Hue_192_Random,314.3,2.497344381,Hue,192,Random,yes,11,3,Center,0.2060459847691097
3,Hue_192_Random,290.7,2.463445032,Hue,192,Random,yes,16,5,Periphery,0.5113441984945444
3,Hue_192_Random,298.09999999999997,2.474361976,Hue,192,Random,yes,3,8,Periphery,0.6823390569744362
3,Hue_192_Random,235,2.371067862,Hue,192,Random,yes,9,8,Periphery,0.5533475173225693
3,Hue_192_Random,243.9,2.3872118,Hue,192,Random,yes,4,6,Periphery,0.6998779869380178
3,Hue_192_Random,297.3,2.473194909,Hue,192,Random,yes,12,3,Center,0.066212085
3,Hue_192_Random,237.6,2.375846436,Hue,192,Random,yes,6,1,Center,0.24221186977803882
3,Hue_192_Random,288.5,2.460145817,Hue,192,Random,yes,14,2,Center,0.20504600103737733
3,Hue_192_Random,361.5,2.558108302,Hue,192,Random,yes,15,4,Center,0.2416110875310049
3,Hue_192_Random,295.8,2.47099817,Hue,192,Random,yes,8,7,Periphery,0.3434997907784847
3,Hue_192_Random,355.4,2.550717423,Hue,192,Random,yes,5,2,Center,0.21865749108666271
3,Hue_192_Random,366.59999999999997,2.564192461,Hue,192,Random,yes,2,6,Periphery,0.6865074856961952
3,Hue_12_Random,438.09999999999997,2.641573253,Hue,12,Random,yes,13,7,Periphery,0.3403108595551982
3,Hue_12_Random,321.79999999999995,2.50758604,Hue,12,Random,yes,11,7,Periphery,0.4278885934915162
3,Hue_12_Random,285.8,2.456062224,Hue,12,Random,yes,2,5,Periphery,0.5038905529284967
3,Hue_12_Random,287.5,2.458637849,Hue,12,Random,yes,8,1,Center,0.15919362734342732
3,Hue_12_Random,292,2.465382851,Hue,12,Random,yes,7,2,Center,0.1547115515202082
3,Hue_12_Random,431.20000000000005,2.634678752,Hue,12,Random,yes,14,5,Periphery,0.4856520726398047
3,Hue_12_Random,350,2.544068044,Hue,12,Random,yes,3,4,Center,0.2914729021027182
3,Hue_12_Random,435.7,2.63918756,Hue,12,Random,yes,10,6,Periphery,0.3536048333611076
3,Hue_12_Random,362.3,2.559068334,Hue,12,Random,yes,4,3,Center,0.16077910786798064
3,Hue_12_Random,286.8,2.457579147,Hue,12,Random,yes,9,6,Periphery,0.38861046613488653
3,Hue_12_Random,422.9,2.626237685,Hue,12,Random,yes,15,2,Center,0.1238600518732325
3,Hue_12_Random,296.20000000000005,2.471585054,Hue,12,Random,yes,16,8,Periphery,0.5256914466974465
3,Hue_12_Random,366.70000000000005,2.56431091,Hue,12,Random,yes,1,8,Periphery,0.5842376047685275
3,Hue_12_Random,229.8,2.361350024,Hue,12,Random,yes,5,4,Center,0.27191409687691037
3,Hue_12_Random,380,2.579783597,Hue,12,Random,yes,6,3,Center,0.21501115607538432
3,Hue_12_Random,364.8,2.56205483,Hue,12,Random,yes,12,1,Center,0.25523562610501255
3,Shape_48_Gridded,1294.6,3.112135603,Shape,48,Gridded,yes,2,1,Center,0.105095682
3,Shape_48_Gridded,1600.1000000000001,3.204147125,Shape,48,Gridded,yes,15,8,Periphery,0.381286321
3,Shape_48_Gridded,663.6999999999999,2.821971818,Shape,48,Gridded,yes,7,4,Center,0.236269241
3,Shape_48_Gridded,714.7,2.854123782,Shape,48,Gridded,yes,6,3,Center,0.233726055
3,Shape_48_Gridded,506.2,2.704322141,Shape,48,Gridded,yes,5,3,Center,0.105095682
3,Shape_48_Gridded,2874.2000000000003,3.458516985,Shape,48,Gridded,yes,12,6,Periphery,0.434697625
3,Shape_48_Gridded,804.6999999999999,2.905634001,Shape,48,Gridded,yes,9,5,Periphery,0.376554646
3,Shape_48_Gridded,5565.2,3.745480776,Shape,48,Gridded,yes,13,7,Periphery,0.315287045
3,Shape_48_Gridded,7194.8,3.857018726,Shape,48,Gridded,yes,14,7,Periphery,0.376554646
3,Shape_48_Gridded,2451.4,3.389414182,Shape,48,Gridded,yes,1,1,Center,0.233726055
3,Shape_48_Gridded,2733.5,3.436719078,Shape,48,Gridded,yes,16,8,Periphery,0.640672861
3,Shape_48_Gridded,3449.5,3.537756149,Shape,48,Gridded,yes,11,6,Periphery,0.528879396
3,Shape_48_Gridded,1222.1,3.087106744,Shape,48,Gridded,yes,3,2,Center,0.236269241
3,Shape_48_Gridded,26135,4.417222504,Shape,48,Gridded,yes,8,4,Center,0.236269241
3,Shape_48_Gridded,11621.1,4.065247238,Shape,48,Gridded,yes,4,2,Center,0.236269241
3,Hue_48_Random,565.1,2.752125307,Hue,48,Random,yes,12,6,Periphery,0.4755770044817446
3,Hue_48_Random,303.4,2.482015576,Hue,48,Random,yes,11,3,Center,0.2107737312478814
3,Hue_48_Random,287.2,2.458184436,Hue,48,Random,yes,8,5,Periphery,0.4448325389251278
3,Hue_48_Random,285.9,2.456214155,Hue,48,Random,yes,3,5,Periphery,0.422579978
3,Hue_48_Random,494.90000000000003,2.694517454,Hue,48,Random,yes,14,4,Center,0.2730861566449883
3,Hue_48_Random,288.4,2.459995256,Hue,48,Random,yes,7,6,Periphery,0.5991507647411672
3,Hue_48_Random,295.70000000000005,2.470851325,Hue,48,Random,yes,6,3,Center,0.153830451
3,Hue_48_Random,219.79999999999998,2.342027688,Hue,48,Random,yes,15,4,Center,0.18843608433178524
3,Hue_48_Random,224.20000000000002,2.350635608,Hue,48,Random,yes,4,1,Center,0.19274400665608235
3,Hue_48_Random,296.3,2.471731651,Hue,48,Random,yes,13,2,Center,0.25228111013961313
3,Hue_48_Random,295.3,2.470263447,Hue,48,Random,yes,2,8,Periphery,0.627586892
3,Hue_48_Random,279.2,2.445915414,Hue,48,Random,yes,9,2,Center,0.18840833962371725
3,Hue_48_Random,290.1,2.462547729,Hue,48,Random,yes,10,7,Periphery,0.5745117035633112
3,Hue_48_Random,434.8,2.638289535,Hue,48,Random,yes,5,1,Center,0.2257490447937698
3,Hue_48_Random,366.9,2.564547712,Hue,48,Random,yes,1,8,Periphery,0.28603160799057714
3,Hue_48_Random,145.5,2.162862993,Hue,48,Random,yes,16,7,Periphery,0.41468844891265355
3,Length_768_Gridded,6425,3.807873132,Length,768,Gridded,yes,5,3,Center,0.261377723
3,Length_768_Gridded,908.8000000000001,2.958468318,Length,768,Gridded,yes,8,4,Center,0.104092424
3,Length_768_Gridded,1036.6,3.015611205,Length,768,Gridded,yes,10,5,Periphery,0.438747836
3,Length_768_Gridded,2992.4,3.476019646,Length,768,Gridded,yes,6,3,Center,0.233775017
3,Length_768_Gridded,3892.5,3.590228621,Length,768,Gridded,yes,13,7,Periphery,0.315985639
3,Length_768_Gridded,2699.3,3.431251155,Length,768,Gridded,yes,15,8,Periphery,0.687219014
3,Length_768_Gridded,1849.6999999999998,3.267101297,Length,768,Gridded,yes,9,5,Periphery,0.438747836
3,Length_768_Gridded,1720.8000000000002,3.235730397,Length,768,Gridded,yes,4,2,Center,0.176288673
3,Length_768_Gridded,3290.4,3.517248697,Length,768,Gridded,yes,14,7,Periphery,0.407252836
3,Length_768_Gridded,2055.2000000000003,3.312854091,Length,768,Gridded,yes,1,1,Center,0.233775017
3,Length_768_Gridded,5195.299999999999,3.715610631,Length,768,Gridded,yes,12,6,Periphery,0.594956479
3,Length_768_Gridded,1192.1,3.076312688,Length,768,Gridded,yes,2,1,Center,0.212141749
3,Length_768_Gridded,4088,3.611510887,Length,768,Gridded,yes,11,6,Periphery,0.594956479
3,Length_768_Gridded,1062.1000000000001,3.026165409,Length,768,Gridded,yes,7,4,Center,0.144315729
3,Length_768_Gridded,832,2.920123326,Length,768,Gridded,yes,16,8,Periphery,0.381252592
3,Length_768_Gridded,2133.7000000000003,3.329133357,Length,768,Gridded,yes,3,2,Center,0.232850399
3,Hue_192_Gridded,651.2,2.813714392,Hue,192,Gridded,yes,4,2,Center,0.231161215
3,Hue_192_Gridded,625.4,2.796157877,Hue,192,Gridded,yes,15,8,Periphery,0.35867929
3,Hue_192_Gridded,598.3000000000001,2.776919003,Hue,192,Gridded,yes,9,5,Periphery,0.452563883
3,Hue_192_Gridded,517.5999999999999,2.713994268,Hue,192,Gridded,yes,3,2,Center,0.12529399
3,Hue_192_Gridded,511.49999999999994,2.708845638,Hue,192,Gridded,yes,1,1,Center,0.168330055
3,Hue_192_Gridded,446.5,2.649821463,Hue,192,Gridded,yes,11,6,Periphery,0.585253896
3,Hue_192_Gridded,870.6,2.939818663,Hue,192,Gridded,yes,16,8,Periphery,0.693483645
3,Hue_192_Gridded,453.1,2.656194062,Hue,192,Gridded,yes,6,3,Center,0.202626762
3,Hue_192_Gridded,378,2.5774918,Hue,192,Gridded,yes,14,7,Periphery,0.452563883
3,Hue_192_Gridded,383.1,2.583312152,Hue,192,Gridded,yes,12,6,Periphery,0.693483645
3,Hue_192_Gridded,451.2,2.654369091,Hue,192,Gridded,yes,2,1,Center,0.202626762
3,Hue_192_Gridded,372.8,2.571475904,Hue,192,Gridded,yes,7,4,Center,0.231161215
3,Hue_192_Gridded,462.1,2.664735969,Hue,192,Gridded,yes,10,5,Periphery,0.280550092
3,Hue_192_Gridded,298.70000000000005,2.475235223,Hue,192,Gridded,yes,8,4,Center,0.12529399
3,Hue_192_Gridded,301.9,2.479863113,Hue,192,Gridded,yes,13,7,Periphery,0.438970028
3,Hue_192_Gridded,289.5,2.461648568,Hue,192,Gridded,yes,5,3,Center,0.168330055
3,Hue_48_Gridded,430.3,2.633771346,Hue,48,Gridded,yes,15,8,Periphery,0.640672861
3,Hue_48_Gridded,359,2.555094449,Hue,48,Gridded,yes,4,2,Center,0.236269241
3,Hue_48_Gridded,376.40000000000003,2.575649615,Hue,48,Gridded,yes,10,5,Periphery,0.315287045
3,Hue_48_Gridded,370.90000000000003,2.569256833,Hue,48,Gridded,yes,16,8,Periphery,0.381286321
3,Hue_48_Gridded,865.4,2.937216891,Hue,48,Gridded,yes,12,6,Periphery,0.528879396
3,Hue_48_Gridded,429.5,2.632963168,Hue,48,Gridded,yes,8,4,Center,0.236269241
3,Hue_48_Gridded,359.4,2.555578073,Hue,48,Gridded,yes,5,3,Center,0.233726055
3,Hue_48_Gridded,441.59999999999997,2.645029065,Hue,48,Gridded,yes,3,2,Center,0.236269241
3,Hue_48_Gridded,446.79999999999995,2.650113164,Hue,48,Gridded,yes,6,3,Center,0.233726055
3,Hue_48_Gridded,438.09999999999997,2.641573253,Hue,48,Gridded,yes,13,7,Periphery,0.315287045
3,Hue_48_Gridded,368.4,2.566319622,Hue,48,Gridded,yes,7,4,Center,0.236269241
3,Hue_48_Gridded,442.7,2.646109522,Hue,48,Gridded,yes,9,5,Periphery,0.525478409
3,Hue_48_Gridded,289,2.460897843,Hue,48,Gridded,yes,14,7,Periphery,0.315287045
3,Hue_48_Gridded,368.3,2.566201719,Hue,48,Gridded,yes,2,1,Center,0.233726055
3,Hue_48_Gridded,361.8,2.558468563,Hue,48,Gridded,yes,1,1,Center,0.233726055
3,Hue_48_Gridded,443.3,2.646697731,Hue,48,Gridded,yes,11,6,Periphery,0.381286321
3,Shape_12_Random,2288.3,3.359512961,Shape,12,Random,yes,13,7,Periphery,0.32856042318556794
3,Shape_12_Random,1766.8999999999999,3.247211971,Shape,12,Random,yes,7,2,Center,0.24834078744766436
3,Shape_12_Random,1499.9,3.176062305,Shape,12,Random,yes,8,5,Periphery,0.4614225252119441
3,Shape_12_Random,787,2.895974732,Shape,12,Random,yes,16,1,Center,0.25040499337310285
3,Shape_12_Random,3724.1,3.571021334,Shape,12,Random,yes,11,8,Periphery,0.42909410267200426
3,Shape_12_Random,995.5,2.998041264,Shape,12,Random,yes,14,4,Center,0.12987800694130694
3,Shape_12_Random,1288,3.109915863,Shape,12,Random,yes,12,7,Periphery,0.4464135302329824
3,Shape_12_Random,927.4,2.967267092,Shape,12,Random,yes,5,4,Center,0.2545787016131932
3,Shape_12_Random,1803.3999999999999,3.256092065,Shape,12,Random,yes,1,5,Periphery,0.5768179179315844
3,Shape_12_Random,1886.4,3.275633788,Shape,12,Random,yes,6,3,Center,0.13424588531299889
3,Shape_12_Random,1303.5,3.115111036,Shape,12,Random,yes,3,3,Center,0.248766709
3,Shape_12_Random,2093.1000000000004,3.320789978,Shape,12,Random,yes,9,8,Periphery,0.5766464765098581
3,Shape_12_Random,1602.6000000000001,3.204825138,Shape,12,Random,yes,2,6,Periphery,0.48370170786947075
3,Shape_12_Random,1337.5,3.126293791,Shape,12,Random,yes,10,1,Center,0.2915394149873231
3,Shape_12_Random,1301.1999999999998,3.114344055,Shape,12,Random,yes,4,2,Center,0.25476817543193553
3,Shape_12_Random,3605.7999999999997,3.557001634,Shape,12,Random,yes,15,6,Periphery,0.4296309844802632
3,Length_192_Gridded,1513.6000000000001,3.180011119,Length,192,Gridded,yes,1,1,Center,0.056110018
3,Length_192_Gridded,1450.5,3.161517733,Length,192,Gridded,yes,12,6,Periphery,0.626469953
3,Length_192_Gridded,1351.3999999999999,3.130783915,Length,192,Gridded,yes,5,3,Center,0.2315337
3,Length_192_Gridded,793.3,2.899437454,Length,192,Gridded,yes,2,1,Center,0.2315337
3,Length_192_Gridded,1026.8,3.01148586,Length,192,Gridded,yes,7,4,Center,0.12529399
3,Length_192_Gridded,1721.6,3.235932254,Length,192,Gridded,yes,15,8,Periphery,0.551917433
3,Length_192_Gridded,1065.1999999999998,3.027431158,Length,192,Gridded,yes,4,2,Center,0.12529399
3,Length_192_Gridded,730.8,2.863798539,Length,192,Gridded,yes,11,6,Periphery,0.280088974
3,Length_192_Gridded,5337.6,3.727346025,Length,192,Gridded,yes,14,7,Periphery,0.452182898
3,Length_192_Gridded,1668,3.222196046,Length,192,Gridded,yes,16,8,Periphery,0.47886465
3,Length_192_Gridded,2435,3.386498966,Length,192,Gridded,yes,10,5,Periphery,0.302517973
3,Length_192_Gridded,2333.4,3.367989194,Length,192,Gridded,yes,13,7,Periphery,0.504990166
3,Length_192_Gridded,1954.7,3.291080113,Length,192,Gridded,yes,9,5,Periphery,0.517683479
3,Length_192_Gridded,1885.5,3.275426537,Length,192,Gridded,yes,8,4,Center,0.231161215
3,Length_192_Gridded,810.3000000000001,2.908645839,Length,192,Gridded,yes,6,3,Center,0.168330055
3,Length_192_Gridded,675.6999999999999,2.829753919,Length,192,Gridded,yes,3,2,Center,0.12529399
3,Length_12_Gridded,1802.1000000000001,3.255778887,Length,12,Gridded,yes,1,1,Center,0.291326659
3,Length_12_Gridded,872.5,2.940765436,Length,12,Gridded,yes,12,6,Periphery,0.479533222
3,Length_12_Gridded,705,2.848189117,Length,12,Gridded,yes,4,2,Center,0.404
3,Length_12_Gridded,651.9000000000001,2.814180981,Length,12,Gridded,yes,10,5,Periphery,0.291326659
3,Length_12_Gridded,580.7,2.763951826,Length,12,Gridded,yes,14,7,Periphery,0.479533222
3,Length_12_Gridded,637.9,2.804752602,Length,12,Gridded,yes,15,8,Periphery,0.479533222
3,Length_12_Gridded,563.5,2.75089392,Length,12,Gridded,yes,3,2,Center,0.134666667
3,Length_12_Gridded,435.8,2.639287226,Length,12,Gridded,yes,16,8,Periphery,0.291326659
3,Length_12_Gridded,502.09999999999997,2.700790221,Length,12,Gridded,yes,13,7,Periphery,0.134666667
3,Length_12_Gridded,726.8,2.861414919,Length,12,Gridded,yes,9,5,Periphery,0.479533222
3,Length_12_Gridded,585.0999999999999,2.767230098,Length,12,Gridded,yes,11,6,Periphery,0.291326659
3,Length_12_Gridded,492.8,2.692670699,Length,12,Gridded,yes,2,1,Center,0.404
3,Length_12_Gridded,557.6,2.746322765,Length,12,Gridded,yes,8,4,Center,0.291326659
3,Length_12_Gridded,723.0999999999999,2.859198362,Length,12,Gridded,yes,6,3,Center,0.404
3,Length_12_Gridded,437.3,2.640779477,Length,12,Gridded,yes,7,4,Center,0.134666667
3,Length_12_Gridded,505.09999999999997,2.703377369,Length,12,Gridded,yes,5,3,Center,0.479533222
3,Length_48_Gridded,1278.1,3.106564835,Length,48,Gridded,yes,12,6,Periphery,0.528879396
3,Length_48_Gridded,1149,3.060320029,Length,48,Gridded,yes,7,4,Center,0.236269241
3,Length_48_Gridded,923.6999999999999,2.965530944,Length,48,Gridded,yes,16,8,Periphery,0.568591401
3,Length_48_Gridded,647.3,2.811105607,Length,48,Gridded,yes,6,3,Center,0.233726055
3,Length_48_Gridded,620.5,2.792741786,Length,48,Gridded,yes,4,2,Center,0.236269241
3,Length_48_Gridded,288.1,2.459543258,Length,48,Gridded,yes,14,7,Periphery,0.431939178
3,Length_48_Gridded,565.5,2.752432609,Length,48,Gridded,yes,15,8,Periphery,0.528879396
3,Length_48_Gridded,434.3,2.637789829,Length,48,Gridded,yes,8,4,Center,0.236269241
3,Length_48_Gridded,578.4,2.762228284,Length,48,Gridded,yes,11,6,Periphery,0.568591401
3,Length_48_Gridded,445.90000000000003,2.649237472,Length,48,Gridded,yes,5,3,Center,0.105095682
3,Length_48_Gridded,637.8000000000001,2.804684515,Length,48,Gridded,yes,13,7,Periphery,0.376554646
3,Length_48_Gridded,1171.1000000000001,3.068593981,Length,48,Gridded,yes,9,5,Periphery,0.525478409
3,Length_48_Gridded,563.8,2.751125072,Length,48,Gridded,yes,1,1,Center,0.105095682
3,Length_48_Gridded,455.90000000000003,2.658869592,Length,48,Gridded,yes,2,1,Center,0.105095682
3,Length_12_Random,1168.6000000000001,3.067665882,Length,12,Random,yes,7,4,Center,0.23434890339316633
3,Length_12_Random,529.4,2.723783937,Length,12,Random,yes,2,1,Center,0.3279478531664781
3,Length_12_Random,512.9,2.710032699,Length,12,Random,yes,6,2,Center,0.069875952
3,Length_12_Random,578.7,2.762453482,Length,12,Random,yes,8,8,Periphery,0.499148724
3,Length_12_Random,594,2.773786445,Length,12,Random,yes,9,3,Center,0.15894752195766151
3,Length_12_Random,449.6,2.652826303,Length,12,Random,yes,5,4,Center,0.085853841
3,Length_12_Random,432.40000000000003,2.635885685,Length,12,Random,yes,12,6,Periphery,0.6150518345941879
3,Length_12_Random,662.6,2.821251432,Length,12,Random,yes,16,7,Periphery,0.39296460029341074
