PID,BlockName,ReactionTime,ReactionTimeLog,Feature,ElemNum,SpatialPattern,IsCorrect,TrialNum,TargetRegion,CenterOrPeriph,Target2CenterDis
4,Hue_768_Gridded,265.90000000000003,2.424718337331567,Hue,768,Gridded,yes,2,1,Center,0.105328546
4,Hue_768_Gridded,278.6,2.4449811120879446,Hue,768,Gridded,yes,3,2,Center,0.267027626
4,Hue_768_Gridded,268.9,2.4295908022233017,Hue,768,Gridded,yes,11,6,Periphery,0.649854591
4,Hue_768_Gridded,283.6,2.452706226511029,Hue,768,Gridded,yes,14,7,Periphery,0.493713477
4,Hue_768_Gridded,270.5,2.4321672694425884,Hue,768,Gridded,yes,15,8,Periphery,0.528866018
4,Hue_768_Gridded,233.4,2.3681008517093516,Hue,768,Gridded,yes,6,3,Center,0.195813492
4,Hue_768_Gridded,267.2,2.426836453803508,Hue,768,Gridded,yes,5,3,Center,0.105328546
4,Hue_768_Gridded,229.5,2.36078268987328,Hue,768,Gridded,yes,12,6,Periphery,0.586234564
4,Hue_768_Gridded,286.4,2.456973013635818,Hue,768,Gridded,yes,13,7,Periphery,0.791220559
4,Hue_768_Gridded,306.59999999999997,2.4865721505183562,Hue,768,Gridded,yes,7,4,Center,0.26605641
4,Hue_768_Gridded,331.2,2.5200903281128424,Hue,768,Gridded,yes,1,1,Center,0.228247167
4,Shape_768_Random,3065.3,3.4864729852063823,Shape,768,Random,yes,2,7,Periphery,0.5750878485043665
4,Shape_768_Random,12715.6,4.104336857672659,Shape,768,Random,yes,4,6,Periphery,0.6324682609873481
4,Shape_768_Random,1226.9,3.088809166461293,Shape,768,Random,yes,6,3,Center,0.04251904765000064
4,Shape_768_Random,2352.2,3.371474245636928,Shape,768,Random,yes,3,8,Periphery,0.545490647061175
4,Shape_768_Random,20603.2,4.313934678350324,Shape,768,Random,yes,16,6,Periphery,0.5299736898965839
4,Shape_768_Random,3308.2,3.519591757310607,Shape,768,Random,yes,10,1,Center,0.2289243916308905
4,Shape_768_Random,3046.7,3.4838296925689405,Shape,768,Random,yes,13,3,Center,0.23266512335064468
4,Shape_768_Random,5026.6,3.7012743269021318,Shape,768,Random,yes,7,8,Periphery,0.609330001160519
4,Shape_768_Random,6698.2,3.8259581108956393,Shape,768,Random,yes,8,5,Periphery,0.38695593438284553
4,Shape_768_Random,4896.7,3.6899034974559153,Shape,768,Random,yes,15,4,Center,0.24001318529167254
4,Shape_768_Random,10080.6,4.003486382202184,Shape,768,Random,yes,1,1,Center,0.22589931868259944
4,Shape_768_Random,2884.7,3.460100654538845,Shape,768,Random,yes,9,5,Periphery,0.4717277048601035
4,Shape_768_Random,3212.8,3.5068836911289067,Shape,768,Random,yes,14,4,Center,0.1578487746099684
4,Shape_768_Random,855.4000000000001,2.932169245920792,Shape,768,Random,yes,12,2,Center,0.24391327554983352
4,Shape_768_Random,18346.5,4.263553225227501,Shape,768,Random,yes,5,7,Periphery,0.48033561482884674
4,Shape_768_Random,1449.1000000000001,3.161098356450925,Shape,768,Random,yes,11,2,Center,0.16707104021024993
4,Shape_12_Gridded,1018.9999999999999,3.0081741840064264,Shape,12,Gridded,yes,14,7,Periphery,0.499057433
4,Shape_12_Gridded,968.7,2.9861892997368242,Shape,12,Gridded,yes,2,1,Center,0.499057433
4,Shape_12_Gridded,1135.3,3.0551106378541464,Shape,12,Gridded,yes,7,4,Center,0.311429528
4,Shape_12_Gridded,1552.3,3.1909756574852444,Shape,12,Gridded,yes,5,3,Center,0.499057433
4,Shape_12_Gridded,583.6,2.766115283221414,Shape,12,Gridded,yes,6,3,Center,0.13787221
4,Shape_12_Gridded,null,null,Shape,12,Gridded,no,3,2,Center,0.413616631
4,Shape_12_Gridded,2152.8,3.333003684755698,Shape,12,Gridded,yes,4,2,Center,0.413616631
4,Shape_12_Gridded,1218.5,3.085825533520743,Shape,12,Gridded,yes,13,7,Periphery,0.311429528
4,Shape_12_Gridded,784.4,2.894537584995746,Shape,12,Gridded,yes,16,8,Periphery,0.499057433
4,Shape_12_Gridded,718.0,2.8561244442423,Shape,12,Gridded,yes,11,6,Periphery,0.311429528
4,Shape_12_Gridded,1468.6,3.1669035238717957,Shape,12,Gridded,yes,15,8,Periphery,0.13787221
4,Shape_12_Gridded,518.0,2.714329759745233,Shape,12,Gridded,yes,8,4,Center,0.13787221
4,Shape_12_Gridded,684.6,2.8354368948018585,Shape,12,Gridded,yes,10,5,Periphery,0.311429528
4,Shape_12_Gridded,684.8,2.835563751669097,Shape,12,Gridded,yes,12,6,Periphery,0.311429528
4,Shape_12_Gridded,955.2,2.980094313785294,Shape,12,Gridded,yes,9,5,Periphery,0.499057433
4,Shape_12_Gridded,533.8000000000001,2.727378569451489,Shape,12,Gridded,yes,1,1,Center,0.311429528
4,Length_12_Gridded,483.8,2.684665864025861,Length,12,Gridded,yes,2,1,Center,0.413616631
4,Length_12_Gridded,885.0,2.9469432706978256,Length,12,Gridded,yes,14,7,Periphery,0.499057433
4,Length_12_Gridded,517.7,2.714078164981856,Length,12,Gridded,yes,8,4,Center,0.311429528
4,Length_12_Gridded,534.5,2.727947709544797,Length,12,Gridded,yes,6,3,Center,0.413616631
4,Length_12_Gridded,517.7,2.714078164981856,Length,12,Gridded,yes,12,6,Periphery,0.499057433
4,Length_12_Gridded,634.1999999999999,2.80222623769107,Length,12,Gridded,yes,10,5,Periphery,0.311429528
4,Length_12_Gridded,603.7,2.780821175853473,Length,12,Gridded,yes,1,1,Center,0.311429528
4,Length_12_Gridded,450.90000000000003,2.6540802353065707,Length,12,Gridded,yes,11,6,Periphery,0.311429528
4,Length_12_Gridded,434.2,2.637689819118401,Length,12,Gridded,yes,3,2,Center,0.13787221
4,Length_12_Gridded,551.5,2.7415455167762093,Length,12,Gridded,yes,9,5,Periphery,0.499057433
4,Length_12_Gridded,384.0,2.584331224367531,Length,12,Gridded,yes,15,8,Periphery,0.499057433
4,Length_12_Gridded,451.40000000000003,2.6545615547417434,Length,12,Gridded,yes,5,3,Center,0.499057433
4,Length_12_Gridded,401.2,2.6033609243483804,Length,12,Gridded,yes,16,8,Periphery,0.311429528
4,Length_12_Gridded,350.4,2.544564097496043,Length,12,Gridded,yes,7,4,Center,0.13787221
4,Length_12_Gridded,402.0,2.60422605308447,Length,12,Gridded,yes,4,2,Center,0.413616631
4,Length_12_Gridded,450.5,2.6536947953150816,Length,12,Gridded,yes,13,7,Periphery,0.13787221
4,Length_192_Gridded,1321.0,3.1209028176145273,Length,192,Gridded,yes,7,4,Center,0.12529399
4,Length_192_Gridded,584.0999999999999,2.766487206239694,Length,192,Gridded,yes,4,2,Center,0.12529399
4,Length_192_Gridded,900.1,2.954290761701127,Length,192,Gridded,yes,14,7,Periphery,0.452182898
4,Length_192_Gridded,516.3,2.7129021250472225,Length,192,Gridded,yes,11,6,Periphery,0.280088974
4,Length_192_Gridded,2413.7,3.3826832904336426,Length,192,Gridded,yes,12,6,Periphery,0.626469953
4,Length_192_Gridded,2234.5,3.349180358996378,Length,192,Gridded,yes,13,7,Periphery,0.504990166
4,Length_192_Gridded,1485.1000000000001,3.171755698088238,Length,192,Gridded,yes,3,2,Center,0.12529399
4,Length_192_Gridded,668.6999999999999,2.8252313231999002,Length,192,Gridded,yes,9,5,Periphery,0.517683479
4,Length_192_Gridded,1035.5,3.0151501032294714,Length,192,Gridded,yes,10,5,Periphery,0.302517973
4,Length_192_Gridded,1100.6,3.0416295084751375,Length,192,Gridded,yes,5,3,Center,0.2315337
4,Length_192_Gridded,2564.0,3.4089180208467798,Length,192,Gridded,yes,16,8,Periphery,0.47886465
4,Length_192_Gridded,2803.4,3.447685069004955,Length,192,Gridded,yes,15,8,Periphery,0.551917433
4,Length_192_Gridded,728.4000000000001,2.8623699371228826,Length,192,Gridded,yes,6,3,Center,0.168330055
4,Length_192_Gridded,478.6,2.6799726942774185,Length,192,Gridded,yes,2,1,Center,0.2315337
4,Length_192_Gridded,531.1,2.725176301419137,Length,192,Gridded,yes,1,1,Center,0.056110018
4,Length_192_Gridded,816.9,2.912168896059627,Length,192,Gridded,yes,8,4,Center,0.231161215
4,Length_48_Gridded,894.3,2.9514832307522934,Length,48,Gridded,yes,9,5,Periphery,0.525478409
4,Length_48_Gridded,796.1,2.9009676239191244,Length,48,Gridded,yes,13,7,Periphery,0.376554646
4,Length_48_Gridded,489.59999999999997,2.6898414091375047,Length,48,Gridded,yes,4,2,Center,0.236269241
4,Length_48_Gridded,929.2,2.9681092011281978,Length,48,Gridded,yes,10,5,Periphery,0.431939178
4,Length_48_Gridded,561.8,2.749581734865559,Length,48,Gridded,yes,7,4,Center,0.236269241
4,Length_48_Gridded,620.8000000000001,2.7929517082501323,Length,48,Gridded,yes,6,3,Center,0.233726055
4,Length_48_Gridded,861.7,2.935356092945573,Length,48,Gridded,yes,16,8,Periphery,0.568591401
4,Length_48_Gridded,542.3,2.734239604435455,Length,48,Gridded,yes,3,2,Center,0.236269241
4,Length_48_Gridded,545.3,2.7366354976868212,Length,48,Gridded,yes,2,1,Center,0.105095682
4,Length_48_Gridded,708.0999999999999,2.8500945943867007,Length,48,Gridded,yes,14,7,Periphery,0.431939178
4,Length_48_Gridded,1329.3,3.1236230047512743,Length,48,Gridded,yes,15,8,Periphery,0.528879396
4,Length_48_Gridded,689.1,2.8382822499146885,Length,48,Gridded,yes,8,4,Center,0.236269241
4,Length_48_Gridded,578.3000000000001,2.7621531923035945,Length,48,Gridded,yes,5,3,Center,0.105095682
4,Length_48_Gridded,588.9,2.770041554319669,Length,48,Gridded,yes,11,6,Periphery,0.568591401
4,Length_48_Gridded,464.5,2.6669857183296606,Length,48,Gridded,yes,1,1,Center,0.105095682
4,Length_48_Gridded,673.4,2.8282731120520697,Length,48,Gridded,yes,12,6,Periphery,0.528879396
4,Length_48_Random,745.1,2.8722145633975855,Length,48,Random,yes,3,8,Periphery,0.3115173970551363
4,Length_48_Random,1078.6,3.0328604159521437,Length,48,Random,yes,1,8,Periphery,0.40222398167518675
4,Length_48_Random,523.5,2.718916686014861,Length,48,Random,yes,12,3,Center,0.17793985519851588
4,Length_48_Random,751.3,2.8758133888397577,Length,48,Random,yes,9,6,Periphery,0.4229169953503825
4,Length_48_Random,578.7,2.762453482363547,Length,48,Random,yes,16,2,Center,0.19196470041914615
4,Length_48_Random,2328.1,3.367001630838441,Length,48,Random,yes,8,7,Periphery,0.36062881216978976
4,Length_48_Random,856.3,2.9326259440217823,Length,48,Random,yes,7,7,Periphery,0.525780532509231
4,Length_48_Random,444.6,2.647969458362972,Length,48,Random,yes,4,1,Center,0.15785904246480728
4,Length_48_Random,739.6,2.8689969024871353,Length,48,Random,yes,14,5,Periphery,0.5574763855710713
4,Length_48_Random,461.4,2.664077590185075,Length,48,Random,yes,13,4,Center,0.1990350950498069
4,Length_48_Random,505.4,2.703635237583896,Length,48,Random,yes,5,2,Center,0.19090741443353942
4,Length_48_Random,776.6999999999999,2.8902533051545345,Length,48,Random,yes,2,3,Center,0.18441224197930262
4,Length_48_Random,1027.4,3.0117395613883184,Length,48,Random,yes,10,5,Periphery,0.6829877289186748
4,Length_48_Random,523.4,2.7188337183038622,Length,48,Random,yes,11,1,Center,0.195102412407092
4,Length_48_Random,2540.7000000000003,3.4049533875862443,Length,48,Random,yes,6,6,Periphery,0.5737865815946075
4,Length_48_Random,522.7,2.7182525000977504,Length,48,Random,yes,15,4,Center,0.155132279443074
4,Hue_768_Random,263.29999999999995,2.4204508591060683,Hue,768,Random,yes,4,6,Periphery,0.34678981778489454
4,Hue_768_Random,259.5,2.414137362184477,Hue,768,Random,yes,10,3,Center,0.23047993091693164
4,Hue_768_Random,216.1,2.3346547668832414,Hue,768,Random,yes,6,8,Periphery,0.45657952893170606
4,Hue_768_Random,244.10000000000002,2.387567779417189,Hue,768,Random,yes,12,4,Center,0.18846956015138255
4,Hue_768_Random,269.7,2.4308809464528913,Hue,768,Random,yes,3,7,Periphery,0.37737338485820887
4,Hue_768_Random,406.2,2.608739919068788,Hue,768,Random,yes,9,1,Center,0.25333166534560103
4,Hue_768_Random,264.40000000000003,2.4222614508136027,Hue,768,Random,yes,13,2,Center,0.17673681759148183
4,Hue_768_Random,298.8,2.475380593143361,Hue,768,Random,yes,5,6,Periphery,0.5719365997048286
4,Hue_768_Random,271.3,2.433449793761596,Hue,768,Random,yes,2,5,Periphery,0.43109610333164766
4,Hue_768_Random,261.29999999999995,2.4171394097273255,Hue,768,Random,yes,1,5,Periphery,0.56845287292339
4,Hue_768_Random,247.5,2.3935752032695876,Hue,768,Random,yes,16,7,Periphery,0.5536239592655401
4,Hue_768_Random,266.2,2.4252080511386565,Hue,768,Random,yes,14,3,Center,0.10001345718329056
4,Hue_768_Random,243.9,2.3872118003137306,Hue,768,Random,yes,11,1,Center,0.27259113091445447
4,Hue_768_Random,287.5,2.4586378490256493,Hue,768,Random,yes,8,2,Center,0.13436762003652925
4,Hue_768_Random,287.4,2.4584867637982066,Hue,768,Random,yes,7,8,Periphery,0.5589330157954574
4,Hue_768_Random,311.8,2.4938761108528227,Hue,768,Random,yes,15,4,Center,0.11787192650152489
4,Hue_12_Gridded,284.2,2.4536240735914507,Hue,12,Gridded,yes,14,7,Periphery,0.499057433
4,Hue_12_Gridded,251.1,2.3998467127129226,Hue,12,Gridded,yes,9,5,Periphery,0.311429528
4,Hue_12_Gridded,370.7,2.5690225860295635,Hue,12,Gridded,yes,15,8,Periphery,0.413616631
4,Hue_12_Gridded,617.1999999999999,2.7904259173911106,Hue,12,Gridded,yes,1,1,Center,0.499057433
4,Hue_12_Gridded,300.5,2.4778444763387584,Hue,12,Gridded,yes,12,6,Periphery,0.311429528
4,Hue_12_Gridded,233.5,2.368286884902131,Hue,12,Gridded,yes,16,8,Periphery,0.499057433
4,Hue_12_Gridded,251.0,2.399673721481038,Hue,12,Gridded,yes,7,4,Center,0.311429528
4,Hue_12_Gridded,334.2,2.5240064455573723,Hue,12,Gridded,yes,8,4,Center,0.311429528
4,Hue_12_Gridded,249.9,2.39776625612645,Hue,12,Gridded,yes,10,5,Periphery,0.311429528
4,Hue_12_Gridded,300.0,2.4771212547196626,Hue,12,Gridded,yes,5,3,Center,0.311429528
4,Hue_12_Gridded,283.7,2.452859335795852,Hue,12,Gridded,yes,2,1,Center,0.311429528
4,Hue_12_Gridded,517.5999999999999,2.713994267660644,Hue,12,Gridded,yes,11,6,Periphery,0.311429528
4,Hue_12_Gridded,317.09999999999997,2.501196242027089,Hue,12,Gridded,yes,3,2,Center,0.13787221
4,Hue_12_Gridded,284.4,2.4539295920577286,Hue,12,Gridded,yes,4,2,Center,0.311429528
4,Hue_12_Gridded,284.0,2.4533183400470375,Hue,12,Gridded,yes,6,3,Center,0.499057433
4,Hue_12_Gridded,384.6,2.585009279902461,Hue,12,Gridded,yes,13,7,Periphery,0.311429528
4,Hue_192_Random,235.4,2.371806458507416,Hue,192,Random,yes,15,4,Center,0.2416110875310049
4,Hue_192_Random,172.9,2.2377949932739227,Hue,192,Random,yes,2,6,Periphery,0.6865074856961952
4,Hue_192_Random,269.4,2.4303975913869666,Hue,192,Random,yes,11,3,Center,0.2060459847691097
4,Hue_192_Random,259.6,2.4143046881283317,Hue,192,Random,yes,7,7,Periphery,0.45617588764993516
4,Hue_192_Random,251.4,2.400365273349939,Hue,192,Random,yes,4,6,Periphery,0.6998779869380178
4,Hue_192_Random,367.3,2.5650209283452936,Hue,192,Random,yes,5,2,Center,0.21865749108666271
4,Hue_192_Random,417.9,2.621072371143626,Hue,192,Random,yes,1,5,Periphery,0.4948364125186796
4,Hue_192_Random,304.8,2.4840149626675627,Hue,192,Random,yes,3,8,Periphery,0.6823390569744362
4,Hue_192_Random,412.5,2.6154239528859438,Hue,192,Random,yes,6,1,Center,0.24221186977803882
4,Hue_192_Random,612.6,2.787176992470554,Hue,192,Random,yes,12,3,Center,0.06621208467248708
4,Hue_192_Random,284.9,2.454692449239477,Hue,192,Random,yes,10,4,Center,0.24948673522456136
4,Hue_192_Random,302.3,2.480438147177817,Hue,192,Random,yes,14,2,Center,0.20504600103737733
4,Hue_192_Random,311.7,2.49373680227684,Hue,192,Random,yes,9,8,Periphery,0.5533475173225693
4,Hue_192_Random,464.3,2.666798683666174,Hue,192,Random,yes,16,5,Periphery,0.5113441984945444
4,Hue_192_Random,382.1,2.582177037688409,Hue,192,Random,yes,13,1,Center,0.26563949582500757
4,Hue_192_Random,360.8,2.557266528869904,Hue,192,Random,yes,8,7,Periphery,0.3434997907784847
4,Hue_12_Random,334.0,2.5237464668115646,Hue,12,Random,yes,15,2,Center,0.1238600518732325
4,Hue_12_Random,450.40000000000003,2.65359838184329,Hue,12,Random,yes,9,6,Periphery,0.38861046613488653
4,Hue_12_Random,null,null,Hue,12,Random,no,3,4,Center,0.2914729021027182
4,Hue_12_Random,416.8,2.619927710291468,Hue,12,Random,yes,11,7,Periphery,0.4278885934915162
4,Hue_12_Random,367.59999999999997,2.5653755027140734,Hue,12,Random,yes,7,2,Center,0.1547115515202082
4,Hue_12_Random,366.5,2.564073978977147,Hue,12,Random,yes,13,7,Periphery,0.3403108595551982
4,Hue_12_Random,467.6,2.6698745024898027,Hue,12,Random,yes,2,5,Periphery,0.5038905529284967
4,Hue_12_Random,467.8,2.670060217473134,Hue,12,Random,yes,8,1,Center,0.15919362734342732
4,Hue_12_Random,351.2,2.545554507234065,Hue,12,Random,yes,16,8,Periphery,0.5256914466974465
4,Hue_12_Random,667.6,2.824516328007209,Hue,12,Random,yes,5,4,Center,0.27191409687691037
4,Hue_12_Random,350.1,2.5441921107650325,Hue,12,Random,yes,4,3,Center,0.16077910786798064
4,Hue_12_Random,317.09999999999997,2.501196242027089,Hue,12,Random,yes,14,5,Periphery,0.4856520726398047
4,Hue_12_Random,283.4,2.4523998459114416,Hue,12,Random,yes,6,3,Center,0.21501115607538432
4,Hue_12_Random,384.40000000000003,2.584783378996508,Hue,12,Random,yes,10,6,Periphery,0.3536048333611076
4,Hue_12_Random,533.6999999999999,2.7272972028035873,Hue,12,Random,yes,12,1,Center,0.25523562610501255
4,Hue_12_Random,434.5,2.6379897807846855,Hue,12,Random,yes,1,8,Periphery,0.5842376047685275
4,Length_12_Random,null,null,Length,12,Random,no,10,6,Periphery,0.6847962550452309
4,Length_12_Random,884.3,2.9465996250151325,Length,12,Random,yes,11,8,Periphery,0.5603043252087377
4,Length_12_Random,487.09999999999997,2.68761812957177,Length,12,Random,yes,4,2,Center,0.19326421622996026
4,Length_12_Random,483.9,2.6847556221086237,Length,12,Random,yes,7,4,Center,0.23434890339316633
4,Length_12_Random,616.8000000000001,2.7901443650429005,Length,12,Random,yes,9,3,Center,0.15894752195766151
4,Length_12_Random,650.5999999999999,2.8133140589458345,Length,12,Random,yes,1,1,Center,0.24438452081831752
4,Length_12_Random,1051.3999999999999,3.0217679726824063,Length,12,Random,yes,12,6,Periphery,0.6150518345941879
4,Length_12_Random,767.5999999999999,2.885134966063434,Length,12,Random,yes,15,7,Periphery,0.445992717271588
4,Length_12_Random,550.8,2.740993931584886,Length,12,Random,yes,6,2,Center,0.06987595208876365
4,Length_12_Random,600.5,2.7785130117389247,Length,12,Random,yes,16,7,Periphery,0.39296460029341074
4,Length_12_Random,651.2,2.813714391881145,Length,12,Random,yes,14,3,Center,0.21333014752597795
4,Length_12_Random,734.7,2.8661100398443766,Length,12,Random,yes,13,5,Periphery,0.42898733184544285
4,Length_12_Random,801.2,2.9037409406215384,Length,12,Random,yes,8,8,Periphery,0.499148724473536
4,Length_12_Random,568.3000000000001,2.7545776560447304,Length,12,Random,yes,3,5,Periphery,0.4092691468358003
4,Length_12_Random,571.4,2.756940236046724,Length,12,Random,yes,2,1,Center,0.3279478531664781
4,Length_12_Random,567.5,2.7539658658651605,Length,12,Random,yes,5,4,Center,0.0858538411622373
4,Shape_48_Random,711.4,2.8521138608497614,Shape,48,Random,yes,7,1,Center,0.1877092458384138
4,Shape_48_Random,2586.1,3.4126453142831643,Shape,48,Random,yes,13,3,Center,0.24303439919154515
4,Shape_48_Random,776.3,2.8900295861634167,Shape,48,Random,yes,14,1,Center,0.18810818595237255
4,Shape_48_Random,671.5,2.8270460170047342,Shape,48,Random,yes,3,2,Center,0.14644078541112276
4,Shape_48_Random,895.8000000000001,2.952211058108669,Shape,48,Random,yes,15,2,Center,0.12930716900388517
4,Shape_48_Random,2586.3,3.4126788998126765,Shape,48,Random,yes,16,7,Periphery,0.33009461677197194
4,Shape_48_Random,8084.6,3.907658537280121,Shape,48,Random,yes,11,7,Periphery,0.3601225230561919
4,Shape_48_Random,1929.5,3.2854447829074154,Shape,48,Random,yes,10,6,Periphery,0.4318587427913497
4,Shape_48_Random,3598.2,3.556085299221423,Shape,48,Random,yes,12,8,Periphery,0.48462895694216135
4,Shape_48_Random,1224.6999999999998,3.088029717842714,Shape,48,Random,yes,1,5,Periphery,0.35916477641340244
4,Shape_48_Random,912.2,2.9600900679049196,Shape,48,Random,yes,2,4,Center,0.22682123370019042
4,Shape_48_Random,2591.9,3.4136182416869927,Shape,48,Random,yes,5,4,Center,0.10355336853647153
4,Shape_48_Random,1752.2,3.2435836759981913,Shape,48,Random,yes,9,8,Periphery,0.4466580516043555
4,Shape_48_Random,1241.4,3.093911741049378,Shape,48,Random,yes,4,3,Center,0.17083789990505444
4,Shape_48_Random,1740.6,3.2406989791863077,Shape,48,Random,yes,8,6,Periphery,0.5717423842276053
4,Shape_48_Random,2488.3,3.3959027395598573,Shape,48,Random,yes,6,5,Periphery,0.4759303662195809
4,Shape_192_Random,null,null,Shape,192,Random,no,16,3,Center,0.23246252053496202
4,Shape_192_Random,4460.9,3.649422487770878,Shape,192,Random,yes,14,3,Center,0.20739067288566174
4,Shape_192_Random,10676.4,4.02842483661589,Shape,192,Random,yes,9,6,Periphery,0.4066316562780101
4,Shape_192_Random,3394.5,3.53077581301041,Shape,192,Random,yes,5,2,Center,0.24938473628530844
